customer_id,age,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,support_tickets,tech_support,senior_citizen,partner,dependents,churn
CUST_000276,45,16,95.65,1379.48,Month-to-month,No,Electronic check,5,No,0,No,No,1
CUST_000277,44,18,77.73,1388.24,One year,DSL,Electronic check,3,No,0,Yes,No,0
CUST_000278,62,60,91.97,5841.05,Month-to-month,Fiber optic,Electronic check,1,No,0,Yes,No,0
CUST_000279,21,28,37.78,1145.49,Month-to-month,No,Electronic check,1,Yes,0,Yes,No,0
CUST_000280,22,15,93.14,1432.58,Two year,No,Credit card,8,Yes,0,Yes,No,1
CUST_000281,33,52,115.76,6056.56,One year,No,Electronic check,4,Yes,0,Yes,No,0
CUST_000282,45,52,50.27,2717.17,Two year,DSL,Mailed check,3,Yes,0,Yes,No,0
CUST_000283,56,60,118.62,7604.18,Month-to-month,No,Bank transfer,2,Yes,0,No,Yes,1
CUST_000284,45,55,57.84,2871.33,Two year,No,Electronic check,1,Yes,0,Yes,Yes,0
CUST_000285,43,72,39.97,2939.01,Month-to-month,DSL,Bank transfer,2,Yes,0,Yes,No,0
CUST_000286,71,42,31.23,1381.67,Month-to-month,DSL,Electronic check,3,Yes,0,No,No,0
CUST_000287,27,21,98.5,2244.5,Two year,No,Credit card,2,Yes,0,Yes,No,0
CUST_000288,50,63,75.48,4659.74,Two year,DSL,Bank transfer,5,No,1,Yes,No,0
CUST_000289,48,20,50.71,1095.69,Month-to-month,Fiber optic,Bank transfer,3,No,0,No,Yes,0
CUST_000290,44,21,80.85,1742.01,Month-to-month,Fiber optic,Mailed check,2,No,0,Yes,Yes,0
CUST_000291,64,60,53.21,3086.22,Month-to-month,Fiber optic,Credit card,1,Yes,0,No,Yes,1
CUST_000292,33,64,64.84,4550.97,One year,DSL,Bank transfer,1,Yes,0,No,No,0
CUST_000293,72,25,106.27,2422.23,Two year,Fiber optic,Mailed check,2,No,0,No,No,1
CUST_000294,36,53,86.82,4941.75,Month-to-month,Fiber optic,Electronic check,1,No,0,Yes,No,0
CUST_000295,49,67,96.24,6484.65,Month-to-month,No,Electronic check,3,No,0,No,Yes,0
CUST_000296,47,58,78.35,4621.29,One year,DSL,Electronic check,1,No,1,No,No,0
CUST_000297,66,1,119.14,127.06,One year,DSL,Electronic check,2,No,0,No,Yes,1
CUST_000298,43,48,44.14,2299.7,Month-to-month,DSL,Credit card,2,No,0,Yes,No,0
CUST_000299,34,13,46.23,648.52,One year,DSL,Credit card,4,No,0,No,Yes,0
CUST_000300,19,61,29.26,1772.9,Two year,No,Electronic check,3,Yes,0,No,Yes,0
CUST_000301,38,5,75.4,392.99,Month-to-month,DSL,Credit card,2,No,0,Yes,Yes,1
CUST_000302,65,72,81.34,6152.04,One year,DSL,Bank transfer,1,No,0,Yes,Yes,0
CUST_000303,18,13,92.6,1166.8,One year,No,Mailed check,3,Yes,0,No,No,1
CUST_000304,69,31,53.54,1594.49,Month-to-month,DSL,Credit card,3,No,0,No,No,0
CUST_000305,48,17,21.23,384.12,Two year,DSL,Bank transfer,1,No,0,No,No,0
CUST_000306,25,59,83.22,4945.15,One year,Fiber optic,Bank transfer,2,No,0,No,No,0
CUST_000307,35,29,119.87,3283.7,Month-to-month,Fiber optic,Electronic check,3,No,0,Yes,No,1
CUST_000308,49,54,49.45,2873.5,Month-to-month,No,Electronic check,3,Yes,1,Yes,No,0
CUST_000309,35,5,38.39,191.75,One year,Fiber optic,Credit card,2,No,0,No,No,0
CUST_000310,24,33,48.18,1708.28,Month-to-month,DSL,Electronic check,2,Yes,0,No,Yes,1
CUST_000311,55,66,62.54,3850.83,Month-to-month,Fiber optic,Electronic check,2,No,0,No,No,0
CUST_000312,56,67,45.09,3257.26,Month-to-month,No,Electronic check,1,Yes,0,Yes,Yes,0
CUST_000313,24,16,54.7,858.51,One year,Fiber optic,Mailed check,2,No,0,No,No,0
CUST_000314,34,29,83.82,2329.93,Two year,Fiber optic,Mailed check,6,No,0,No,No,0
CUST_000315,31,30,54.5,1592.16,One year,Fiber optic,Credit card,1,Yes,0,Yes,Yes,0
CUST_000316,55,41,59.61,2494.25,Two year,Fiber optic,Mailed check,0,No,0,No,Yes,0
CUST_000317,59,39,24.0,898.64,Month-to-month,Fiber optic,Credit card,3,No,0,Yes,No,0
CUST_000318,59,8,111.79,920.01,Month-to-month,DSL,Bank transfer,2,No,0,Yes,No,0
CUST_000319,71,55,60.69,3340.66,Two year,Fiber optic,Mailed check,2,No,0,No,No,0
CUST_000320,61,17,52.81,925.69,Month-to-month,DSL,Electronic check,3,Yes,0,Yes,No,0
CUST_000321,36,23,28.65,637.51,Two year,Fiber optic,Electronic check,2,No,0,No,No,0
CUST_000322,24,61,83.42,4843.67,Month-to-month,Fiber optic,Credit card,5,Yes,0,No,No,0
CUST_000323,53,50,106.38,5503.97,Month-to-month,DSL,Bank transfer,2,No,0,Yes,No,0
CUST_000324,70,29,24.12,703.58,One year,DSL,Mailed check,1,No,0,No,No,0
CUST_000325,73,66,34.53,2115.99,Month-to-month,No,Credit card,1,Yes,0,Yes,No,0
CUST_000326,31,29,34.64,1035.26,Month-to-month,DSL,Credit card,4,Yes,0,Yes,No,0
CUST_000327,31,41,80.23,3142.64,Month-to-month,DSL,Electronic check,1,No,0,Yes,No,0
CUST_000328,20,18,112.12,1963.43,Month-to-month,DSL,Bank transfer,3,Yes,0,No,No,1
CUST_000329,26,14,63.78,956.35,Month-to-month,Fiber optic,Bank transfer,1,No,0,Yes,No,0
CUST_000330,49,36,54.38,1841.12,Two year,DSL,Credit card,0,No,0,Yes,No,0
CUST_000331,49,41,96.58,3904.97,Month-to-month,No,Electronic check,1,Yes,0,No,No,0
CUST_000332,39,59,94.26,5100.71,Two year,Fiber optic,Electronic check,1,No,0,No,No,0
CUST_000333,35,29,44.68,1282.84,One year,DSL,Mailed check,2,No,0,No,No,0
CUST_000334,65,65,36.08,2542.67,Month-to-month,Fiber optic,Electronic check,3,No,0,Yes,Yes,0
CUST_000335,44,44,55.78,2483.09,Month-to-month,DSL,Electronic check,2,Yes,0,No,No,0
CUST_000336,64,6,97.56,628.48,Two year,DSL,Bank transfer,1,No,1,No,Yes,0
CUST_000337,72,54,89.51,4874.21,One year,Fiber optic,Mailed check,1,Yes,1,Yes,Yes,0
CUST_000338,36,42,86.59,3315.72,Two year,DSL,Electronic check,7,No,0,Yes,No,0
CUST_000339,29,29,102.94,2987.92,Month-to-month,No,Bank transfer,4,No,0,Yes,Yes,0
CUST_000340,72,34,47.71,1535.4,One year,Fiber optic,Electronic check,4,Yes,1,No,Yes,0
CUST_000341,54,22,53.97,1171.34,One year,DSL,Mailed check,2,No,0,No,No,0
CUST_000342,34,45,24.23,1033.04,Two year,No,Bank transfer,1,Yes,1,Yes,No,0
CUST_000343,53,41,106.87,4042.58,Month-to-month,Fiber optic,Credit card,1,No,0,Yes,No,1
CUST_000344,47,33,78.24,2433.06,Two year,DSL,Electronic check,4,No,0,No,Yes,0
CUST_000345,69,21,49.81,1025.37,Month-to-month,Fiber optic,Credit card,2,No,0,No,Yes,0
CUST_000346,32,29,26.94,831.73,Two year,No,Credit card,5,No,0,No,Yes,0
CUST_000347,74,36,92.34,3503.37,Month-to-month,Fiber optic,Bank transfer,1,No,0,Yes,Yes,0
CUST_000348,71,34,94.87,2926.7,One year,Fiber optic,Credit card,2,Yes,0,No,No,0
CUST_000349,28,23,86.62,2102.58,Month-to-month,Fiber optic,Electronic check,4,No,0,Yes,No,0
CUST_000350,27,42,40.38,1536.79,Two year,DSL,Electronic check,3,No,1,Yes,No,1
CUST_000351,48,17,111.32,1731.92,Month-to-month,DSL,Credit card,5,Yes,0,No,No,1
CUST_000352,20,37,95.32,3711.46,Month-to-month,Fiber optic,Mailed check,2,No,0,Yes,No,0
CUST_000353,35,9,85.78,755.53,One year,No,Electronic check,2,Yes,0,No,Yes,0
CUST_000354,42,34,85.09,2789.76,One year,Fiber optic,Electronic check,0,Yes,0,Yes,Yes,0
CUST_000355,73,57,110.44,6138.26,Month-to-month,DSL,Electronic check,2,Yes,0,No,No,0
CUST_000356,74,59,112.83,6689.13,One year,Fiber optic,Electronic check,3,No,1,Yes,Yes,0
CUST_000357,26,51,79.56,4144.03,Month-to-month,DSL,Electronic check,2,Yes,0,Yes,No,0
CUST_000358,68,54,61.67,3443.64,One year,DSL,Credit card,5,No,0,Yes,No,0
CUST_000359,23,5,56.37,259.09,One year,Fiber optic,Electronic check,2,Yes,0,No,No,0
CUST_000360,60,25,101.91,2376.76,One year,DSL,Credit card,1,Yes,1,No,No,0
CUST_000361,66,48,84.46,4000.68,Two year,No,Electronic check,1,Yes,0,No,No,1
CUST_000362,68,58,27.73,1725.47,Month-to-month,Fiber optic,Electronic check,3,No,0,No,No,0
CUST_000363,30,42,34.22,1512.75,Month-to-month,Fiber optic,Credit card,1,Yes,0,No,No,0
CUST_000364,68,62,110.02,6393.8,One year,No,Electronic check,4,Yes,0,Yes,Yes,0
CUST_000365,24,20,108.45,2076.79,Month-to-month,Fiber optic,Electronic check,4,Yes,0,Yes,No,1
CUST_000366,47,12,115.18,1348.61,Month-to-month,No,Credit card,2,No,0,No,No,1
CUST_000367,44,7,62.79,471.17,One year,No,Electronic check,5,Yes,0,No,No,0
CUST_000368,36,42,98.41,4528.62,Month-to-month,Fiber optic,Electronic check,2,Yes,0,Yes,No,1
CUST_000369,19,48,102.82,4517.18,Month-to-month,DSL,Credit card,1,No,0,Yes,No,1
CUST_000370,62,21,51.57,1080.12,Two year,DSL,Mailed check,2,No,0,No,No,0
CUST_000371,37,57,34.53,1914.08,Month-to-month,No,Bank transfer,1,Yes,0,Yes,No,0
CUST_000372,55,54,119.7,6233.36,Month-to-month,DSL,Electronic check,2,No,0,Yes,No,1
CUST_000373,41,26,23.02,598.41,Month-to-month,No,Electronic check,2,No,0,No,No,0
CUST_000374,39,18,79.73,1497.91,Month-to-month,DSL,Mailed check,4,No,0,No,No,1
CUST_000375,68,54,85.02,4674.16,One year,Fiber optic,Bank transfer,1,No,0,Yes,No,0
CUST_000376,23,49,88.18,4255.45,One year,DSL,Electronic check,1,No,0,No,No,0
CUST_000377,59,13,45.56,618.61,One year,No,Credit card,0,Yes,0,Yes,Yes,0
CUST_000378,60,19,92.16,1720.04,Month-to-month,DSL,Bank transfer,2,No,1,Yes,Yes,1
CUST_000379,39,35,41.64,1501.61,Month-to-month,Fiber optic,Bank transfer,4,Yes,0,No,Yes,0
CUST_000380,32,37,102.9,3554.44,Month-to-month,No,Mailed check,1,No,0,No,No,1
CUST_000381,18,12,41.91,486.78,One year,DSL,Bank transfer,0,Yes,0,No,No,0
CUST_000382,71,69,89.67,6272.19,One year,DSL,Bank transfer,3,No,0,Yes,No,0
CUST_000383,72,28,98.34,2983.66,Month-to-month,No,Electronic check,1,No,0,Yes,No,0
CUST_000384,31,28,38.89,984.22,Two year,No,Credit card,3,No,0,Yes,No,1
CUST_000385,19,5,43.8,228.94,One year,DSL,Mailed check,2,Yes,0,Yes,No,0
CUST_000386,24,64,97.91,6246.09,Month-to-month,Fiber optic,Credit card,5,No,0,Yes,No,0
CUST_000387,21,17,28.6,510.0,One year,DSL,Credit card,5,No,1,Yes,No,0
CUST_000388,65,72,39.08,2597.01,One year,DSL,Electronic check,4,Yes,1,Yes,Yes,0
CUST_000389,68,36,65.55,2403.09,Month-to-month,Fiber optic,Mailed check,3,Yes,0,No,No,1
CUST_000390,26,63,113.02,7008.85,Month-to-month,DSL,Mailed check,1,No,0,Yes,Yes,0
CUST_000391,60,13,76.19,953.14,One year,Fiber optic,Mailed check,1,No,0,Yes,Yes,0
CUST_000392,28,12,58.77,639.3,Two year,DSL,Credit card,2,Yes,0,Yes,No,0
CUST_000393,38,58,117.84,6869.48,One year,No,Electronic check,3,Yes,0,No,Yes,0
CUST_000394,52,60,66.37,3856.27,One year,Fiber optic,Bank transfer,3,No,0,Yes,No,0
CUST_000395,59,40,63.37,2748.74,One year,DSL,Credit card,3,No,0,Yes,No,0
CUST_000396,67,3,61.16,192.69,Month-to-month,No,Credit card,1,Yes,0,Yes,No,0
CUST_000397,20,68,51.22,3195.29,Month-to-month,No,Electronic check,2,No,0,Yes,No,0
CUST_000398,29,29,52.57,1466.59,Month-to-month,DSL,Credit card,4,No,0,No,No,0
CUST_000399,33,68,88.78,5746.94,Two year,No,Electronic check,4,Yes,1,Yes,No,0
CUST_000400,35,63,24.08,1572.88,Two year,DSL,Mailed check,6,Yes,0,No,No,0
CUST_000401,74,62,88.18,5549.35,Two year,DSL,Electronic check,9,Yes,0,No,No,0
CUST_000402,62,50,40.12,1949.43,Month-to-month,Fiber optic,Bank transfer,5,No,0,No,No,1
CUST_000403,36,49,58.42,2703.3,Month-to-month,DSL,Electronic check,5,No,0,No,Yes,0
CUST_000404,73,39,34.65,1335.26,One year,Fiber optic,Electronic check,5,No,1,Yes,Yes,1
CUST_000405,46,2,75.28,143.06,Month-to-month,Fiber optic,Electronic check,2,No,0,Yes,No,1
CUST_000406,46,28,92.94,2440.71,Month-to-month,No,Credit card,2,Yes,0,Yes,Yes,0
CUST_000407,42,53,55.47,3125.53,One year,DSL,Bank transfer,2,No,0,Yes,Yes,0
CUST_000408,26,59,36.34,2344.9,One year,DSL,Bank transfer,3,No,0,Yes,Yes,0
CUST_000409,71,41,42.65,1837.83,One year,Fiber optic,Bank transfer,5,No,0,Yes,Yes,0
CUST_000410,18,52,101.81,4830.82,Month-to-month,DSL,Mailed check,0,No,1,Yes,Yes,0
CUST_000411,27,2,46.76,101.72,Month-to-month,No,Electronic check,2,No,1,No,No,1
CUST_000412,31,34,97.47,3283.23,Month-to-month,Fiber optic,Electronic check,3,No,0,Yes,No,1
CUST_000413,33,37,53.12,1873.25,Month-to-month,Fiber optic,Mailed check,3,Yes,0,Yes,No,1
CUST_000414,25,65,38.87,2663.88,Month-to-month,Fiber optic,Credit card,4,No,0,No,Yes,1
CUST_000415,19,23,92.73,1921.11,Month-to-month,DSL,Electronic check,0,No,0,No,Yes,0
CUST_000416,56,17,66.85,1029.71,Two year,DSL,Bank transfer,2,No,1,Yes,No,0
CUST_000417,73,26,23.13,632.48,Month-to-month,Fiber optic,Credit card,3,No,0,No,No,0
CUST_000418,24,13,115.99,1405.48,Month-to-month,No,Credit card,3,No,0,Yes,No,1
CUST_000419,34,41,34.78,1418.08,Month-to-month,DSL,Electronic check,3,No,0,No,No,0
CUST_000420,46,47,55.34,2613.87,One year,DSL,Credit card,1,No,0,No,Yes,0
CUST_000421,70,58,58.48,3726.77,Month-to-month,Fiber optic,Bank transfer,3,No,0,Yes,Yes,0
CUST_000422,57,70,68.94,4661.2,Month-to-month,DSL,Mailed check,6,No,1,No,No,1
CUST_000423,61,6,98.54,568.05,Month-to-month,Fiber optic,Bank transfer,2,Yes,0,Yes,No,1
CUST_000424,51,18,20.61,369.03,Month-to-month,DSL,Electronic check,0,No,0,Yes,No,0
CUST_000425,41,22,113.25,2483.49,One year,Fiber optic,Credit card,3,No,0,No,Yes,0
CUST_000426,29,18,84.6,1537.53,Month-to-month,Fiber optic,Bank transfer,0,No,0,No,Yes,0
CUST_000427,67,60,115.06,7425.91,Month-to-month,No,Bank transfer,2,Yes,1,No,No,0
CUST_000428,63,11,101.74,1165.93,One year,Fiber optic,Credit card,8,Yes,0,Yes,No,0
CUST_000429,19,3,112.78,362.83,Month-to-month,DSL,Bank transfer,0,Yes,0,No,Yes,0
CUST_000430,58,62,80.1,4853.52,One year,Fiber optic,Electronic check,5,No,0,No,No,0
CUST_000431,22,70,55.73,4112.56,Month-to-month,Fiber optic,Electronic check,3,No,0,Yes,No,0
CUST_000432,60,17,64.29,1193.72,One year,Fiber optic,Credit card,3,No,0,No,Yes,0
CUST_000433,65,24,85.8,1885.72,Month-to-month,No,Bank transfer,6,Yes,0,No,No,1
CUST_000434,25,37,62.69,2289.43,Month-to-month,No,Credit card,1,No,0,No,Yes,0
CUST_000435,42,38,93.17,3608.7,Month-to-month,DSL,Mailed check,4,No,1,Yes,Yes,1
CUST_000436,25,72,29.18,2136.98,Two year,Fiber optic,Mailed check,3,No,0,No,No,0
CUST_000437,50,30,103.0,3098.09,Month-to-month,DSL,Credit card,4,No,0,No,No,1
CUST_000438,70,1,40.42,43.03,Two year,Fiber optic,Bank transfer,3,Yes,1,Yes,No,1
CUST_000439,22,31,114.39,3340.73,Two year,No,Mailed check,3,Yes,0,Yes,No,0
CUST_000440,40,41,35.55,1593.28,Month-to-month,Fiber optic,Electronic check,5,No,0,No,Yes,0
CUST_000441,73,38,32.92,1328.2,Month-to-month,DSL,Credit card,6,No,1,Yes,No,0
CUST_000442,35,37,101.19,3589.04,Month-to-month,No,Bank transfer,1,No,0,No,Yes,0
CUST_000443,25,67,101.87,6187.27,Two year,Fiber optic,Mailed check,2,Yes,0,Yes,Yes,0
CUST_000444,45,59,93.88,5783.7,One year,DSL,Mailed check,2,No,0,Yes,Yes,0
CUST_000445,46,19,116.05,1996.11,Month-to-month,No,Electronic check,1,No,0,No,Yes,1
CUST_000446,55,26,47.05,1220.03,Month-to-month,DSL,Mailed check,0,No,0,Yes,No,0
CUST_000447,35,49,102.66,5112.89,Two year,Fiber optic,Electronic check,3,Yes,0,Yes,No,0
CUST_000448,72,30,55.2,1814.55,Month-to-month,Fiber optic,Electronic check,5,No,1,Yes,Yes,0
CUST_000449,47,31,73.74,2200.89,Month-to-month,No,Credit card,0,No,0,No,No,1
CUST_000450,34,13,64.56,875.93,Month-to-month,DSL,Mailed check,3,No,0,Yes,Yes,0
CUST_000451,72,19,20.59,426.76,Month-to-month,DSL,Credit card,2,Yes,0,No,No,0
CUST_000452,70,54,77.45,4151.27,Two year,Fiber optic,Mailed check,3,Yes,0,No,No,0
CUST_000453,46,61,94.75,5341.35,One year,No,Electronic check,5,Yes,0,No,Yes,0
CUST_000454,19,57,37.46,1974.27,Month-to-month,DSL,Mailed check,2,No,0,Yes,No,0
CUST_000455,52,23,113.17,2545.4,Month-to-month,DSL,Electronic check,0,No,0,Yes,No,0
CUST_000456,49,10,73.04,704.77,One year,No,Bank transfer,3,No,0,No,No,0
CUST_000457,26,12,37.82,437.18,Month-to-month,Fiber optic,Credit card,1,No,0,Yes,No,0
CUST_000458,54,29,84.59,2445.53,Month-to-month,DSL,Bank transfer,2,No,0,No,Yes,1
CUST_000459,65,38,39.19,1500.34,Month-to-month,Fiber optic,Bank transfer,1,Yes,0,No,No,0
CUST_000460,24,65,26.35,1632.4,One year,Fiber optic,Credit card,7,No,0,No,No,1
CUST_000461,59,65,88.53,5685.63,Two year,Fiber optic,Bank transfer,1,No,1,No,No,1
CUST_000462,25,1,31.07,32.01,One year,Fiber optic,Bank transfer,1,No,1,No,No,1
CUST_000463,60,51,30.62,1579.41,Month-to-month,Fiber optic,Bank transfer,0,No,1,Yes,No,0
CUST_000464,41,22,93.99,2173.27,One year,DSL,Mailed check,2,Yes,0,Yes,No,0
CUST_000465,18,15,25.52,365.5,Month-to-month,No,Electronic check,3,No,0,No,No,0
CUST_000466,73,40,100.98,3939.65,Two year,DSL,Bank transfer,6,No,0,No,No,0
CUST_000467,27,3,99.61,302.02,Month-to-month,No,Bank transfer,3,No,0,Yes,No,1
CUST_000468,51,25,34.14,923.14,Month-to-month,DSL,Electronic check,3,Yes,0,Yes,Yes,0
CUST_000469,28,40,71.84,2937.95,Month-to-month,DSL,Credit card,2,No,0,No,No,0
CUST_000470,71,20,29.66,568.03,Month-to-month,DSL,Electronic check,7,No,0,Yes,Yes,0
CUST_000471,60,43,83.26,3248.57,Month-to-month,DSL,Bank transfer,2,Yes,0,Yes,No,1
CUST_000472,63,34,26.29,896.48,One year,Fiber optic,Credit card,1,No,0,Yes,Yes,0
CUST_000473,42,58,114.45,7236.26,One year,Fiber optic,Electronic check,2,Yes,0,Yes,Yes,1
CUST_000474,44,14,40.77,589.85,Two year,No,Credit card,5,Yes,0,Yes,No,0
CUST_000475,54,5,88.29,434.78,Month-to-month,Fiber optic,Credit card,2,Yes,0,Yes,No,1
CUST_000476,62,39,32.83,1172.01,Month-to-month,Fiber optic,Bank transfer,4,Yes,0,Yes,No,0
CUST_000477,66,19,40.96,718.53,Month-to-month,DSL,Credit card,4,No,0,No,No,0
CUST_000478,19,51,65.09,3481.34,Month-to-month,No,Bank transfer,2,No,0,No,No,0
CUST_000479,55,7,77.31,521.24,Month-to-month,DSL,Mailed check,4,No,0,Yes,Yes,1
CUST_000480,24,42,119.89,4826.72,Two year,DSL,Bank transfer,3,Yes,0,Yes,No,0
CUST_000481,34,72,22.59,1538.92,Two year,DSL,Mailed check,2,No,0,Yes,No,0
CUST_000482,65,7,20.03,151.35,Month-to-month,DSL,Electronic check,6,No,0,No,No,0
CUST_000483,32,22,55.04,1163.76,One year,Fiber optic,Electronic check,4,No,1,Yes,No,1
CUST_000484,63,61,56.62,3230.64,One year,DSL,Mailed check,1,No,0,No,No,0
CUST_000485,44,39,108.38,4114.58,Month-to-month,DSL,Credit card,3,No,0,No,No,0
CUST_000486,31,13,111.26,1507.26,One year,No,Credit card,1,No,0,No,Yes,0
CUST_000487,37,16,108.05,1699.16,Month-to-month,DSL,Credit card,2,Yes,0,Yes,No,1
CUST_000488,48,56,34.32,2023.82,Month-to-month,Fiber optic,Electronic check,3,Yes,0,No,No,0
CUST_000489,61,62,61.21,3933.16,Two year,Fiber optic,Bank transfer,4,Yes,0,Yes,No,0
CUST_000490,52,26,94.59,2388.33,One year,No,Bank transfer,3,No,0,No,No,1
CUST_000491,71,35,51.26,1928.71,Month-to-month,Fiber optic,Electronic check,2,Yes,0,No,No,0
CUST_000492,67,57,86.32,4500.92,Month-to-month,DSL,Bank transfer,2,No,0,No,No,0
CUST_000493,60,13,43.71,594.96,Two year,No,Mailed check,2,No,0,No,Yes,0
CUST_000494,52,15,52.34,786.33,Month-to-month,Fiber optic,Credit card,3,Yes,0,No,Yes,0
CUST_000495,34,56,106.04,5725.11,Two year,DSL,Electronic check,1,Yes,0,No,No,1
CUST_000496,41,14,45.05,619.18,Two year,Fiber optic,Credit card,4,Yes,0,No,No,0
CUST_000497,24,56,116.43,6634.55,Month-to-month,Fiber optic,Credit card,4,Yes,0,Yes,Yes,0
CUST_000498,39,36,50.63,1740.09,One year,DSL,Bank transfer,3,No,0,Yes,No,0
CUST_000499,70,72,22.35,1643.61,One year,Fiber optic,Electronic check,3,Yes,0,Yes,No,0
CUST_000500,42,3,45.49,137.29,One year,DSL,Electronic check,2,No,0,Yes,No,0
CUST_000501,24,69,37.12,2698.97,Month-to-month,Fiber optic,Credit card,2,Yes,0,Yes,No,0
CUST_000502,55,17,70.68,1124.51,Month-to-month,No,Electronic check,1,No,0,Yes,No,1
CUST_000503,72,3,31.27,91.12,Month-to-month,Fiber optic,Electronic check,3,Yes,0,Yes,No,1
CUST_000504,67,53,82.6,4387.21,One year,No,Credit card,1,Yes,0,No,No,0
CUST_000505,33,39,107.49,4382.86,One year,DSL,Bank transfer,1,Yes,0,No,Yes,0
CUST_000506,43,61,56.25,3318.72,One year,Fiber optic,Bank transfer,4,No,0,No,No,0
CUST_000507,48,8,36.85,283.34,One year,No,Electronic check,2,No,0,Yes,No,0
CUST_000508,32,6,60.0,388.3,Month-to-month,Fiber optic,Mailed check,0,Yes,0,Yes,Yes,1
CUST_000509,33,41,98.6,3726.43,Month-to-month,DSL,Credit card,3,No,0,No,No,0
CUST_000510,31,64,79.15,5295.83,One year,DSL,Electronic check,0,No,0,No,No,0
CUST_000511,74,30,30.11,958.28,Month-to-month,DSL,Electronic check,2,No,0,Yes,No,0
CUST_000512,60,58,73.72,4071.7,One year,Fiber optic,Electronic check,2,No,0,Yes,No,0
CUST_000513,65,66,66.81,4354.0,Month-to-month,No,Bank transfer,3,Yes,1,No,No,1
CUST_000514,64,63,52.71,3333.9,Month-to-month,Fiber optic,Electronic check,0,No,0,No,No,0
CUST_000515,72,37,31.02,1209.85,Two year,DSL,Credit card,2,No,0,No,No,0
CUST_000516,24,51,118.11,6474.21,Month-to-month,DSL,Electronic check,1,No,0,Yes,No,1
CUST_000517,68,38,37.6,1398.13,Month-to-month,Fiber optic,Electronic check,2,No,0,Yes,Yes,1
CUST_000518,21,49,39.27,1865.88,One year,Fiber optic,Credit card,3,Yes,1,Yes,No,0
CUST_000519,45,41,34.56,1374.81,One year,DSL,Credit card,3,Yes,0,No,No,0
CUST_000520,51,38,77.02,2748.53,Two year,Fiber optic,Bank transfer,2,No,0,Yes,No,0
CUST_000521,38,32,64.37,1876.77,Two year,DSL,Credit card,0,No,0,Yes,No,0
CUST_000522,26,48,44.96,2326.01,One year,Fiber optic,Electronic check,1,Yes,0,No,Yes,0
CUST_000523,28,55,62.94,3331.5,Month-to-month,Fiber optic,Mailed check,3,No,0,Yes,No,0
CUST_000524,65,67,87.35,5280.22,Month-to-month,DSL,Electronic check,3,Yes,1,Yes,Yes,0
CUST_000525,36,45,48.17,2013.81,Two year,Fiber optic,Mailed check,2,Yes,1,No,No,0
CUST_000526,35,8,111.52,971.1,Month-to-month,Fiber optic,Bank transfer,3,No,0,No,No,1
CUST_000527,70,43,50.63,1985.98,Two year,Fiber optic,Credit card,0,No,0,No,No,0
CUST_000528,26,23,39.82,951.03,One year,Fiber optic,Electronic check,2,Yes,0,Yes,No,0
CUST_000529,70,2,115.46,243.89,Month-to-month,Fiber optic,Mailed check,1,Yes,0,No,No,0
CUST_000530,70,6,101.06,636.46,Month-to-month,DSL,Credit card,5,Yes,1,No,No,0
CUST_000531,52,43,54.31,2257.53,One year,No,Bank transfer,5,No,0,No,Yes,0
CUST_000532,27,69,104.14,7386.27,Month-to-month,No,Electronic check,2,No,0,Yes,No,1
CUST_000533,26,37,71.88,2543.47,Month-to-month,DSL,Mailed check,4,Yes,0,No,No,0
CUST_000534,34,33,54.68,1774.32,One year,No,Electronic check,2,Yes,0,No,No,0
CUST_000535,50,7,103.96,775.9,Month-to-month,Fiber optic,Mailed check,1,Yes,1,No,Yes,1
CUST_000536,26,49,95.22,4765.26,Month-to-month,DSL,Mailed check,4,Yes,0,No,No,0
CUST_000537,43,4,49.79,197.91,One year,Fiber optic,Mailed check,4,No,0,Yes,Yes,0
CUST_000538,24,61,80.67,5104.89,One year,DSL,Mailed check,4,No,0,No,Yes,0
CUST_000539,48,59,56.94,3520.88,Month-to-month,Fiber optic,Mailed check,0,Yes,0,Yes,No,1
CUST_000540,19,72,20.11,1572.46,Two year,No,Electronic check,4,No,0,Yes,No,0
CUST_000541,58,21,116.18,2570.75,Two year,Fiber optic,Electronic check,1,Yes,0,Yes,No,1
CUST_000542,21,12,74.96,895.69,Month-to-month,Fiber optic,Mailed check,2,Yes,0,No,Yes,0
CUST_000543,29,22,79.84,1657.43,Month-to-month,DSL,Credit card,6,No,0,No,No,1
CUST_000544,27,58,79.99,4611.98,One year,Fiber optic,Bank transfer,1,No,0,No,No,0
CUST_000545,65,16,75.06,1186.52,Month-to-month,No,Electronic check,3,Yes,0,No,No,0
CUST_000546,21,64,49.0,3198.15,Two year,DSL,Mailed check,3,Yes,1,No,Yes,0
CUST_000547,42,12,117.16,1441.19,One year,Fiber optic,Bank transfer,2,Yes,1,No,No,1
CUST_000548,51,4,82.17,310.07,Month-to-month,Fiber optic,Mailed check,5,Yes,0,No,No,1
CUST_000549,47,16,87.09,1478.75,One year,Fiber optic,Bank transfer,1,No,0,Yes,No,0
CUST_000550,56,55,65.48,3538.95,Month-to-month,Fiber optic,Credit card,4,No,0,Yes,Yes,0
